Survived,Pclass,Age,SibSp,Parch,Fare,FamilySize,Sex_female,Sex_male,Cabin_A,Cabin_B,Cabin_C,Cabin_D,Cabin_E,Cabin_F,Cabin_G,Cabin_T,Cabin_U,Embarked_C,Embarked_Q,Embarked_S
1,0.8269128165243691,-1.9765488041932757,0.43255042804180416,0.7671989889328833,-0.3119971474347848,0.678913278931717,1.3548126213297043,-1.3548126213297043,-0.13078252794423806,-0.23584890104453388,-0.2661463374108423,-0.19600605029362067,-0.19290103531750133,-0.1216131589252473,14.882913771652895,-0.033501260508640406,-1.8340849032950666,-0.4817720973857151,-0.3073897002532147,0.615492739830321
1,-1.5652278312782701,2.176653531088163,-0.4742788222764252,-0.4734077245683853,-0.11378180431879803,-0.5606599414128729,1.3548126213297043,-1.3548126213297043,-0.13078252794423806,-0.23584890104453388,3.7531144529800136,-0.19600605029362067,-0.19290103531750133,-0.1216131589252473,-0.06711573290486086,-0.033501260508640406,-1.8340849032950666,-0.4817720973857151,-0.3073897002532147,0.615492739830321
0,0.8269128165243691,-0.7459703344802568,-0.4742788222764252,-0.4734077245683853,-0.48606442844527054,-0.5606599414128729,-0.737281045229683,0.7372810452296829,-0.13078252794423806,-0.23584890104453388,-0.2661463374108423,-0.19600605029362067,-0.19290103531750133,-0.1216131589252473,-0.06711573290486086,-0.033501260508640406,0.5446190979216791,-0.4817720973857151,-0.3073897002532147,0.615492739830321
0,0.8269128165243691,0.715341598303953,0.43255042804180416,5.729625842937959,-0.018698809778388194,3.1580597196208973,-0.737281045229683,0.7372810452296829,-0.13078252794423806,-0.23584890104453388,-0.2661463374108423,-0.19600605029362067,-0.19290103531750133,-0.1216131589252473,-0.06711573290486086,-0.033501260508640406,0.5446190979216791,-0.4817720973857151,-0.3073897002532147,0.615492739830321
0,0.8269128165243691,-1.207437260622639,-0.4742788222764252,-0.4734077245683853,-0.49000458724548485,-0.5606599414128729,1.3548126213297043,-1.3548126213297043,-0.13078252794423806,-0.23584890104453388,-0.2661463374108423,-0.19600605029362067,-0.19290103531750133,-0.1216131589252473,-0.06711573290486086,-0.033501260508640406,0.5446190979216791,-0.4817720973857151,-0.3073897002532147,0.615492739830321
1,-0.3691575073769505,1.945920068016972,-0.4742788222764252,-0.4734077245683853,-0.326083516996327,-0.5606599414128729,1.3548126213297043,-1.3548126213297043,-0.13078252794423806,-0.23584890104453388,-0.2661463374108423,-0.19600605029362067,-0.19290103531750133,-0.1216131589252473,-0.06711573290486086,-0.033501260508640406,0.5446190979216791,-0.4817720973857151,-0.3073897002532147,0.615492739830321
0,0.8269128165243691,-2.130371112907403,3.1530381789964923,0.7671989889328833,-0.061964087717410646,2.5382731094486024,-0.737281045229683,0.7372810452296829,-0.13078252794423806,-0.23584890104453388,-0.2661463374108423,-0.19600605029362067,-0.19290103531750133,-0.1216131589252473,-0.06711573290486086,-0.033501260508640406,0.5446190979216791,-0.4817720973857151,3.249548259819699,-1.6228910609403568
1,-0.3691575073769505,4.37189296218683e-15,-0.4742788222764252,-0.4734077245683853,-0.38645367226007926,-0.5606599414128729,-0.737281045229683,0.7372810452296829,-0.13078252794423806,-0.23584890104453388,-0.2661463374108423,-0.19600605029362067,-0.19290103531750133,-0.1216131589252473,-0.06711573290486086,-0.033501260508640406,0.5446190979216791,-0.4817720973857151,-0.3073897002532147,0.615492739830321
0,0.8269128165243691,0.10005236344744366,0.43255042804180416,-0.4734077245683853,-0.2858367468204921,0.05912666875942209,1.3548126213297043,-1.3548126213297043,-0.13078252794423806,-0.23584890104453388,-0.2661463374108423,-0.19600605029362067,-0.19290103531750133,-0.1216131589252473,-0.06711573290486086,-0.033501260508640406,0.5446190979216791,-0.4817720973857151,-0.3073897002532147,0.615492739830321
1,0.8269128165243691,4.37189296218683e-15,-0.4742788222764252,-0.4734077245683853,-0.5026662211428025,-0.5606599414128729,1.3548126213297043,-1.3548126213297043,-0.13078252794423806,-0.23584890104453388,-0.2661463374108423,-0.19600605029362067,-0.19290103531750133,-0.1216131589252473,-0.06711573290486086,-0.033501260508640406,0.5446190979216791,2.073340633392095,-0.3073897002532147,-1.6228910609403568
0,-0.3691575073769505,0.4076969808756984,-0.4742788222764252,-0.4734077245683853,-0.12484966611715263,-0.5606599414128729,-0.737281045229683,0.7372810452296829,-0.13078252794423806,-0.23584890104453388,-0.2661463374108423,-0.19600605029362067,-0.19290103531750133,-0.1216131589252473,-0.06711573290486086,-0.033501260508640406,0.5446190979216791,-0.4817720973857151,-0.3073897002532147,0.615492739830321
1,-0.3691575073769505,0.3307858265186347,-0.4742788222764252,-0.4734077245683853,-0.38645367226007926,-0.5606599414128729,-0.737281045229683,0.7372810452296829,-0.13078252794423806,-0.23584890104453388,-0.2661463374108423,5.096157307634138,-0.19290103531750133,-0.1216131589252473,-0.06711573290486086,-0.033501260508640406,-1.8340849032950666,-0.4817720973857151,-0.3073897002532147,0.615492739830321
1,0.8269128165243691,-1.1305261062655751,-0.4742788222764252,-0.4734077245683853,-0.48648299485509927,-0.5606599414128729,1.3548126213297043,-1.3548126213297043,-0.13078252794423806,-0.23584890104453388,-0.2661463374108423,-0.19600605029362067,-0.19290103531750133,-0.1216131589252473,-0.06711573290486086,-0.033501260508640406,0.5446190979216791,-0.4817720973857151,3.249548259819699,-1.6228910609403568
1,-1.5652278312782701,-0.13068109962374738,-0.4742788222764252,-0.4734077245683853,0.066322492218063,-0.5606599414128729,-0.737281045229683,0.7372810452296829,7.637699631943502,-0.23584890104453388,-0.2661463374108423,-0.19600605029362067,-0.19290103531750133,-0.1216131589252473,-0.06711573290486086,-0.033501260508640406,-1.8340849032950666,-0.4817720973857151,-0.3073897002532147,0.615492739830321
0,0.8269128165243691,-1.668904186765021,2.246208928678263,0.7671989889328833,-0.223957337675146,1.918486499276307,1.3548126213297043,-1.3548126213297043,-0.13078252794423806,-0.23584890104453388,-0.2661463374108423,-0.19600605029362067,-0.19290103531750133,-0.1216131589252473,-0.06711573290486086,-0.033501260508640406,0.5446190979216791,-0.4817720973857151,-0.3073897002532147,0.615492739830321
1,0.8269128165243691,0.6384304439468894,0.43255042804180416,5.729625842937959,-0.016434928955997467,3.1580597196208973,1.3548126213297043,-1.3548126213297043,-0.13078252794423806,-0.23584890104453388,-0.2661463374108423,-0.19600605029362067,-0.19290103531750133,-0.1216131589252473,-0.06711573290486086,-0.033501260508640406,0.5446190979216791,-0.4817720973857151,-0.3073897002532147,0.615492739830321
0,0.8269128165243691,4.37189296218683e-15,-0.4742788222764252,-0.4734077245683853,-0.5026662211428025,-0.5606599414128729,-0.737281045229683,0.7372810452296829,-0.13078252794423806,-0.23584890104453388,-0.2661463374108423,-0.19600605029362067,-0.19290103531750133,-0.1216131589252473,-0.06711573290486086,-0.033501260508640406,0.5446190979216791,2.073340633392095,-0.3073897002532147,-1.6228910609403568
0,-1.5652278312782701,-0.8228814888373205,2.246208928678263,2.007805702434152,4.644392599719279,2.5382731094486024,-0.737281045229683,0.7372810452296829,-0.13078252794423806,-0.23584890104453388,3.7531144529800136,-0.19600605029362067,-0.19290103531750133,-0.1216131589252473,-0.06711573290486086,-0.033501260508640406,-1.8340849032950666,-0.4817720973857151,-0.3073897002532147,0.615492739830321
1,0.8269128165243691,4.37189296218683e-15,-0.4742788222764252,-0.4734077245683853,-0.48950150261828684,-0.5606599414128729,1.3548126213297043,-1.3548126213297043,-0.13078252794423806,-0.23584890104453388,-0.2661463374108423,-0.19600605029362067,-0.19290103531750133,-0.1216131589252473,-0.06711573290486086,-0.033501260508640406,0.5446190979216791,-0.4817720973857151,3.249548259819699,-1.6228910609403568
0,0.8269128165243691,4.37189296218683e-15,-0.4742788222764252,-0.4734077245683853,-0.48916745442582743,-0.5606599414128729,-0.737281045229683,0.7372810452296829,-0.13078252794423806,-0.23584890104453388,-0.2661463374108423,-0.19600605029362067,-0.19290103531750133,-0.1216131589252473,-0.06711573290486086,-0.033501260508640406,0.5446190979216791,-0.4817720973857151,-0.3073897002532147,0.615492739830321
0,-1.5652278312782701,0.7922527526610168,-0.4742788222764252,-0.4734077245683853,-0.09022134505786429,-0.5606599414128729,-0.737281045229683,0.7372810452296829,-0.13078252794423806,-0.23584890104453388,-0.2661463374108423,-0.19600605029362067,-0.19290103531750133,-0.1216131589252473,-0.06711573290486086,-0.033501260508640406,0.5446190979216791,2.073340633392095,-0.3073897002532147,-1.6228910609403568
1,-1.5652278312782701,4.37189296218683e-15,0.43255042804180416,-0.4734077245683853,2.3004368033867273,0.05912666875942209,1.3548126213297043,-1.3548126213297043,-0.13078252794423806,4.235244095352907,-0.2661463374108423,-0.19600605029362067,-0.19290103531750133,-0.1216131589252473,-0.06711573290486086,-0.033501260508640406,-1.8340849032950666,2.073340633392095,-0.3073897002532147,-1.6228910609403568
1,0.8269128165243691,4.37189296218683e-15,-0.4742788222764252,-0.4734077245683853,-0.4921014439716458,-0.5606599414128729,1.3548126213297043,-1.3548126213297043,-0.13078252794423806,-0.23584890104453388,-0.2661463374108423,-0.19600605029362067,-0.19290103531750133,-0.1216131589252473,-0.06711573290486086,-0.033501260508640406,0.5446190979216791,-0.4817720973857151,3.249548259819699,-1.6228910609403568
0,-0.3691575073769505,2.7919427659446723,-0.4742788222764252,-0.4734077245683853,-0.4367621349798729,-0.5606599414128729,-0.737281045229683,0.7372810452296829,-0.13078252794423806,-0.23584890104453388,-0.2661463374108423,-0.19600605029362067,-0.19290103531750133,-0.1216131589252473,-0.06711573290486086,-0.033501260508640406,0.5446190979216791,-0.4817720973857151,-0.3073897002532147,0.615492739830321
0,-1.5652278312782701,-0.13068109962374738,0.43255042804180416,-0.4734077245683853,1.00549697297924,0.05912666875942209,-0.737281045229683,0.7372810452296829,-0.13078252794423806,-0.23584890104453388,-0.2661463374108423,-0.19600605029362067,-0.19290103531750133,-0.1216131589252473,-0.06711573290486086,-0.033501260508640406,0.5446190979216791,2.073340633392095,-0.3073897002532147,-1.6228910609403568
0,-1.5652278312782701,0.9460750613751441,0.43255042804180416,-0.4734077245683853,0.39835834616870064,0.05912666875942209,-0.737281045229683,0.7372810452296829,-0.13078252794423806,-0.23584890104453388,-0.2661463374108423,-0.19600605029362067,-0.19290103531750133,-0.1216131589252473,-0.06711573290486086,-0.033501260508640406,0.5446190979216791,-0.4817720973857151,-0.3073897002532147,0.615492739830321
1,0.8269128165243691,4.37189296218683e-15,-0.4742788222764252,-0.4734077245683853,-0.5025817029254332,-0.5606599414128729,-0.737281045229683,0.7372810452296829,-0.13078252794423806,-0.23584890104453388,-0.2661463374108423,-0.19600605029362067,-0.19290103531750133,-0.1216131589252473,-0.06711573290486086,-0.033501260508640406,0.5446190979216791,2.073340633392095,-0.3073897002532147,-1.6228910609403568
0,0.8269128165243691,-0.6690591801231931,-0.4742788222764252,-0.4734077245683853,-0.48606442844527054,-0.5606599414128729,-0.737281045229683,0.7372810452296829,-0.13078252794423806,-0.23584890104453388,-0.2661463374108423,-0.19600605029362067,-0.19290103531750133,-0.1216131589252473,-0.06711573290486086,-0.033501260508640406,0.5446190979216791,-0.4817720973857151,-0.3073897002532147,0.615492739830321
0,0.8269128165243691,-0.8997926431943841,1.3393796783600334,-0.4734077245683853,-0.2858367468204921,0.678913278931717,1.3548126213297043,-1.3548126213297043,-0.13078252794423806,-0.23584890104453388,-0.2661463374108423,-0.19600605029362067,-0.19290103531750133,-0.1216131589252473,-0.06711573290486086,-0.033501260508640406,0.5446190979216791,-0.4817720973857151,-0.3073897002532147,0.615492739830321
1,0.8269128165243691,-1.207437260622639,0.43255042804180416,-0.4734077245683853,-0.42183662026016444,0.05912666875942209,1.3548126213297043,-1.3548126213297043,-0.13078252794423806,-0.23584890104453388,-0.2661463374108423,-0.19600605029362067,-0.19290103531750133,-0.1216131589252473,-0.06711573290486086,-0.033501260508640406,0.5446190979216791,2.073340633392095,-0.3073897002532147,-1.6228910609403568
0,0.8269128165243691,0.7922527526610168,0.43255042804180416,-0.4734077245683853,-0.4573886046949882,0.05912666875942209,1.3548126213297043,-1.3548126213297043,-0.13078252794423806,-0.23584890104453388,-0.2661463374108423,-0.19600605029362067,-0.19290103531750133,-0.1216131589252473,-0.06711573290486086,-0.033501260508640406,0.5446190979216791,-0.4817720973857151,-0.3073897002532147,0.615492739830321
0,-0.3691575073769505,-0.20759225398081105,0.43255042804180416,-0.4734077245683853,-0.2254665915567398,0.05912666875942209,1.3548126213297043,-1.3548126213297043,-0.13078252794423806,-0.23584890104453388,-0.2661463374108423,-0.19600605029362067,-0.19290103531750133,-0.1216131589252473,-0.06711573290486086,-0.033501260508640406,0.5446190979216791,-0.4817720973857151,-0.3073897002532147,0.615492739830321
0,0.8269128165243691,4.37189296218683e-15,-0.4742788222764252,-0.4734077245683853,-0.48916745442582743,-0.5606599414128729,-0.737281045229683,0.7372810452296829,-0.13078252794423806,-0.23584890104453388,-0.2661463374108423,-0.19600605029362067,-0.19290103531750133,-0.1216131589252473,-0.06711573290486086,-0.033501260508640406,0.5446190979216791,2.073340633392095,-0.3073897002532147,-1.6228910609403568
1,-0.3691575073769505,-2.0534599585503392,0.43255042804180416,2.007805702434152,0.18865657484453066,1.298699889104012,1.3548126213297043,-1.3548126213297043,-0.13078252794423806,-0.23584890104453388,-0.2661463374108423,-0.19600605029362067,-0.19290103531750133,-0.1216131589252473,-0.06711573290486086,-0.033501260508640406,0.5446190979216791,2.073340633392095,-0.3073897002532147,-1.6228910609403568
1,0.8269128165243691,-0.8228814888373205,-0.4742788222764252,-0.4734077245683853,-0.48950150261828684,-0.5606599414128729,1.3548126213297043,-1.3548126213297043,-0.13078252794423806,-0.23584890104453388,-0.2661463374108423,-0.19600605029362067,-0.19290103531750133,-0.1216131589252473,-0.06711573290486086,-0.033501260508640406,0.5446190979216791,-0.4817720973857151,3.249548259819699,-1.6228910609403568
0,0.8269128165243691,4.37189296218683e-15,-0.4742788222764252,-0.4734077245683853,-0.48606442844527054,-0.5606599414128729,-0.737281045229683,0.7372810452296829,-0.13078252794423806,-0.23584890104453388,-0.2661463374108423,-0.19600605029362067,-0.19290103531750133,-0.1216131589252473,-0.06711573290486086,-0.033501260508640406,0.5446190979216791,-0.4817720973857151,-0.3073897002532147,0.615492739830321
0,0.8269128165243691,4.37189296218683e-15,0.43255042804180416,-0.4734077245683853,-0.3361452095402857,0.05912666875942209,-0.737281045229683,0.7372810452296829,-0.13078252794423806,-0.23584890104453388,-0.2661463374108423,-0.19600605029362067,-0.19290103531750133,-0.1216131589252473,-0.06711573290486086,-0.033501260508640406,0.5446190979216791,-0.4817720973857151,3.249548259819699,-1.6228910609403568
1,0.8269128165243691,4.37189296218683e-15,-0.4742788222764252,-0.4734077245683853,-0.4921014439716458,-0.5606599414128729,1.3548126213297043,-1.3548126213297043,-0.13078252794423806,-0.23584890104453388,-0.2661463374108423,-0.19600605029362067,-0.19290103531750133,-0.1216131589252473,-0.06711573290486086,-0.033501260508640406,0.5446190979216791,-0.4817720973857151,3.249548259819699,-1.6228910609403568
0,0.8269128165243691,4.37189296218683e-15,1.3393796783600334,-0.4734077245683853,-0.21179878840502625,0.678913278931717,-0.737281045229683,0.7372810452296829,-0.13078252794423806,-0.23584890104453388,-0.2661463374108423,-0.19600605029362067,-0.19290103531750133,-0.1216131589252473,-0.06711573290486086,-0.033501260508640406,0.5446190979216791,2.073340633392095,-0.3073897002532147,-1.6228910609403568
0,0.8269128165243691,-0.8997926431943841,0.43255042804180416,-0.4734077245683853,-0.28986142383807556,0.05912666875942209,1.3548126213297043,-1.3548126213297043,-0.13078252794423806,-0.23584890104453388,-0.2661463374108423,-0.19600605029362067,-0.19290103531750133,-0.1216131589252473,-0.06711573290486086,-0.033501260508640406,0.5446190979216791,-0.4817720973857151,-0.3073897002532147,0.615492739830321
0,0.8269128165243691,-1.7458153411220847,3.1530381789964923,0.7671989889328833,0.15058916727371724,2.5382731094486024,-0.737281045229683,0.7372810452296829,-0.13078252794423806,-0.23584890104453388,-0.2661463374108423,-0.19600605029362067,-0.19290103531750133,-0.1216131589252473,-0.06711573290486086,-0.033501260508640406,0.5446190979216791,-0.4817720973857151,-0.3073897002532147,0.615492739830321
0,0.8269128165243691,-0.6690591801231931,-0.4742788222764252,-0.4734077245683853,-0.4910952747172499,-0.5606599414128729,-0.737281045229683,0.7372810452296829,-0.13078252794423806,-0.23584890104453388,-0.2661463374108423,-0.19600605029362067,-0.19290103531750133,-0.1216131589252473,-0.06711573290486086,-0.033501260508640406,0.5446190979216791,-0.4817720973857151,-0.3073897002532147,0.615492739830321
1,-1.5652278312782701,1.4844531418745899,0.43255042804180416,-0.4734077245683853,0.8959935606848286,0.05912666875942209,1.3548126213297043,-1.3548126213297043,-0.13078252794423806,-0.23584890104453388,-0.2661463374108423,5.096157307634138,-0.19290103531750133,-0.1216131589252473,-0.06711573290486086,-0.033501260508640406,-1.8340849032950666,2.073340633392095,-0.3073897002532147,-1.6228910609403568
1,-0.3691575073769505,-0.0537699452666837,0.43255042804180416,-0.4734077245683853,-0.12484966611715263,0.05912666875942209,1.3548126213297043,-1.3548126213297043,-0.13078252794423806,-0.23584890104453388,-0.2661463374108423,-0.19600605029362067,-0.19290103531750133,-0.1216131589252473,-0.06711573290486086,-0.033501260508640406,0.5446190979216791,-0.4817720973857151,-0.3073897002532147,0.615492739830321
0,-1.5652278312782701,2.7150316115876088,-0.4742788222764252,0.7671989889328833,0.5991736306380463,0.05912666875942209,-0.737281045229683,0.7372810452296829,-0.13078252794423806,4.235244095352907,-0.2661463374108423,-0.19600605029362067,-0.19290103531750133,-0.1216131589252473,-0.06711573290486086,-0.033501260508640406,-1.8340849032950666,2.073340633392095,-0.3073897002532147,-1.6228910609403568
1,-1.5652278312782701,4.37189296218683e-15,-0.4742788222764252,-0.4734077245683853,0.066322492218063,-0.5606599414128729,-0.737281045229683,0.7372810452296829,-0.13078252794423806,-0.23584890104453388,3.7531144529800136,-0.19600605029362067,-0.19290103531750133,-0.1216131589252473,-0.06711573290486086,-0.033501260508640406,-1.8340849032950666,-0.4817720973857151,-0.3073897002532147,0.615492739830321
1,-0.3691575073769505,-0.6690591801231931,-0.4742788222764252,-0.4734077245683853,-0.4367621349798729,-0.5606599414128729,1.3548126213297043,-1.3548126213297043,-0.13078252794423806,-0.23584890104453388,-0.2661463374108423,-0.19600605029362067,-0.19290103531750133,-0.1216131589252473,-0.06711573290486086,-0.033501260508640406,0.5446190979216791,-0.4817720973857151,-0.3073897002532147,0.615492739830321
0,0.8269128165243691,-0.09222552244521555,-0.4742788222764252,-0.4734077245683853,-0.5025817029254332,-0.5606599414128729,-0.737281045229683,0.7372810452296829,-0.13078252794423806,-0.23584890104453388,-0.2661463374108423,-0.19600605029362067,-0.19290103531750133,-0.1216131589252473,-0.06711573290486086,-0.033501260508640406,0.5446190979216791,2.073340633392095,-0.3073897002532147,-1.6228910609403568
1,-0.3691575073769505,-1.899637649836212,0.43255042804180416,2.007805702434152,-0.08963374221329712,1.298699889104012,1.3548126213297043,-1.3548126213297043,-0.13078252794423806,-0.23584890104453388,-0.2661463374108423,-0.19600605029362067,-0.19290103531750133,-0.1216131589252473,-0.06711573290486086,-0.033501260508640406,0.5446190979216791,-0.4817720973857151,-0.3073897002532147,0.615492739830321
0,0.8269128165243691,-1.43817072369383,4.059867429314721,2.007805702434152,0.29572908222032174,3.7778463297931926,-0.737281045229683,0.7372810452296829,-0.13078252794423806,-0.23584890104453388,-0.2661463374108423,-0.19600605029362067,-0.19290103531750133,-0.1216131589252473,-0.06711573290486086,-0.033501260508640406,0.5446190979216791,-0.4817720973857151,-0.3073897002532147,0.615492739830321
0,0.8269128165243691,-0.5921480257661295,-0.4742788222764252,-0.4734077245683853,-0.5025817029254332,-0.5606599414128729,-0.737281045229683,0.7372810452296829,-0.13078252794423806,-0.23584890104453388,-0.2661463374108423,-0.19600605029362067,-0.19290103531750133,-0.1216131589252473,-0.06711573290486086,-0.033501260508640406,0.5446190979216791,2.073340633392095,-0.3073897002532147,-1.6228910609403568
1,-1.5652278312782701,0.6384304439468894,-0.4742788222764252,-0.4734077245683853,0.9618131286303888,-0.5606599414128729,1.3548126213297043,-1.3548126213297043,-0.13078252794423806,4.235244095352907,-0.2661463374108423,-0.19600605029362067,-0.19290103531750133,-0.1216131589252473,-0.06711573290486086,-0.033501260508640406,-1.8340849032950666,-0.4817720973857151,-0.3073897002532147,0.615492739830321
0,-1.5652278312782701,1.176808524446335,0.43255042804180416,-0.4734077245683853,1.0317418918109018,0.05912666875942209,-0.737281045229683,0.7372810452296829,-0.13078252794423806,-0.23584890104453388,3.7531144529800136,-0.19600605029362067,-0.19290103531750133,-0.1216131589252473,-0.06711573290486086,-0.033501260508640406,-1.8340849032950666,-0.4817720973857151,-0.3073897002532147,0.615492739830321
0,0.8269128165243691,-1.9765488041932757,2.246208928678263,2.007805702434152,-0.08661523445010953,2.5382731094486024,-0.737281045229683,0.7372810452296829,-0.13078252794423806,-0.23584890104453388,-0.2661463374108423,-0.19600605029362067,-0.19290103531750133,-0.1216131589252473,-0.06711573290486086,-0.033501260508640406,0.5446190979216791,-0.4817720973857151,-0.3073897002532147,0.615492739830321
0,-1.5652278312782701,4.37189296218683e-15,-0.4742788222764252,-0.4734077245683853,-0.09022134505786429,-0.5606599414128729,-0.737281045229683,0.7372810452296829,-0.13078252794423806,-0.23584890104453388,-0.2661463374108423,-0.19600605029362067,-0.19290103531750133,-0.1216131589252473,-0.06711573290486086,-0.033501260508640406,0.5446190979216791,2.073340633392095,-0.3073897002532147,-1.6228910609403568
1,0.8269128165243691,4.37189296218683e-15,0.43255042804180416,0.7671989889328833,-0.34126057402963433,0.678913278931717,-0.737281045229683,0.7372810452296829,-0.13078252794423806,-0.23584890104453388,-0.2661463374108423,-0.19600605029362067,-0.19290103531750133,-0.1216131589252473,-0.06711573290486086,-0.033501260508640406,0.5446190979216791,2.073340633392095,-0.3073897002532147,-1.6228910609403568
1,-0.3691575073769505,-0.0537699452666837,-0.4742788222764252,-0.4734077245683853,-0.4367621349798729,-0.5606599414128729,1.3548126213297043,-1.3548126213297043,-0.13078252794423806,-0.23584890104453388,-0.2661463374108423,-0.19600605029362067,-0.19290103531750133,8.213565656643626,-0.06711573290486086,-0.033501260508640406,-1.8340849032950666,-0.4817720973857151,-0.3073897002532147,0.615492739830321
0,0.8269128165243691,-0.8228814888373205,-0.4742788222764252,-0.4734077245683853,-0.4838850658402491,-0.5606599414128729,-0.737281045229683,0.7372810452296829,-0.13078252794423806,-0.23584890104453388,-0.2661463374108423,-0.19600605029362067,-0.19290103531750133,-0.1216131589252473,-0.06711573290486086,-0.033501260508640406,0.5446190979216791,-0.4817720973857151,-0.3073897002532147,0.615492739830321
1,0.8269128165243691,-0.9767037975514479,3.1530381789964923,2.007805702434152,-0.4885798515812602,3.1580597196208973,1.3548126213297043,-1.3548126213297043,-0.13078252794423806,-0.23584890104453388,-0.2661463374108423,-0.19600605029362067,-0.19290103531750133,-0.1216131589252473,-0.06711573290486086,-0.033501260508640406,0.5446190979216791,-0.4817720973857151,-0.3073897002532147,0.615492739830321
0,0.8269128165243691,-0.28450340833787474,1.3393796783600334,-0.4734077245683853,-0.4737388550789211,0.678913278931717,-0.737281045229683,0.7372810452296829,-0.13078252794423806,-0.23584890104453388,-0.2661463374108423,-0.19600605029362067,-0.19290103531750133,-0.1216131589252473,-0.06711573290486086,-0.033501260508640406,0.5446190979216791,-0.4817720973857151,-0.3073897002532147,0.615492739830321
